Transaction_ID,Date,Vendor_ID,Vendor_Country,Commodity,Volume_MT,Market_Spot_Price,Unit_Price_USD,Total_Value_USD,Payment_Method,Is_Fraud_Ground_Truth,Fraud_Type
TRX_005405,2023-09-13,VND_0244,Japan,Gold_Bullion,1690.32,1909.1,1874.49,3168497.38,Open_Account,0,None
TRX_009338,2023-09-13,VND_0006,Canada,Gold_Bullion,333.58,1909.1,1922.41,641276.27,Letter_of_Credit,0,None
TRX_000837,2023-09-13,VND_0217,Japan,Gold_Bullion,973.38,1909.1,1946.97,1895146.45,Letter_of_Credit,0,None
TRX_000761,2023-09-13,VND_0261,Germany,Gold_Bullion,357.32,1909.1,1910.46,682648.38,Letter_of_Credit,0,None
TRX_007392,2023-09-13,VND_0240,Singapore,Silver_Ingot,437.48,22.91,22.85,9996.53,Open_Account,0,None
TRX_001131,2023-09-13,VND_0039,United Arab Emirates,Aluminum_Ingot,79.42,2201.25,2231.66,177229.55,Wire,0,None
TRX_007644,2023-09-13,VND_0298,Japan,Copper_Cathode,617.51,3.76,3.73,2302.62,Wire,0,None
TRX_008213,2023-09-13,VND_0034,United Arab Emirates,Silver_Ingot,601.15,22.91,22.74,13667.93,Wire,0,None
TRX_002447,2023-09-13,VND_0062,Singapore,Aluminum_Ingot,2034.57,2201.25,2245.1,4567806.3,Letter_of_Credit,0,None
TRX_010089,2023-09-13,VND_0077,Switzerland,Copper_Cathode,128.6,3.76,3.73,479.74,Wire,0,None
TRX_012841,2023-09-13,VND_0239,Germany,Copper_Cathode,252.49,3.76,3.74,943.26,Wire,0,None
TRX_000305,2023-09-13,VND_0235,Japan,Copper_Cathode,126.08,3.76,3.77,475.93,Letter_of_Credit,0,None
TRX_007053,2023-09-13,VND_0296,Canada,Gold_Bullion,196.86,1909.1,1884.8,371035.21,Letter_of_Credit,0,None
TRX_003326,2023-09-13,VND_0075,Japan,Gold_Bullion,297.1,1909.1,1929.61,573288.98,Wire,0,None
TRX_001922,2023-09-13,VND_0095,Singapore,Silver_Ingot,3112.67,22.91,22.86,71166.54,Open_Account,0,None
TRX_002349,2023-09-13,VND_0118,Singapore,Gold_Bullion,317.58,1909.1,1881.19,597435.53,Letter_of_Credit,0,None
TRX_013906,2023-09-13,VND_0227,Switzerland,Copper_Cathode,414.63,3.76,3.78,1566.02,Open_Account,0,None
TRX_009066,2023-09-13,VND_0151,Sanctioned_Proxy_Alpha,Gold_Bullion,936.19,1909.1,1917.59,1795224.52,Wire,0,None
TRX_007924,2023-09-13,VND_0192,United Arab Emirates,Gold_Bullion,313.07,1909.1,1880.56,588750.8,Open_Account,0,None
TRX_013363,2023-09-13,VND_0034,United Arab Emirates,Gold_Bullion,225.21,1909.1,1936.57,436124.79,Letter_of_Credit,0,None
TRX_003172,2023-09-13,VND_0065,United Arab Emirates,Silver_Ingot,531.93,22.91,23.01,12242.28,Wire,0,None
TRX_014277,2023-09-13,VND_0233,Canada,Silver_Ingot,390.63,22.91,22.52,8798.61,Letter_of_Credit,0,None
TRX_013762,2023-09-13,VND_0286,Germany,Copper_Cathode,1429.9,3.76,3.78,5407.19,Letter_of_Credit,0,None
TRX_000691,2023-09-13,VND_0130,Sanctioned_Proxy_Alpha,Copper_Cathode,2085.92,3.76,3.77,7865.02,Letter_of_Credit,0,None
TRX_014996,2023-09-14,VND_0130,Sanctioned_Proxy_Alpha,Gold_Bullion,243.96,1910.0,1879.27,458461.29,Open_Account,0,None
TRX_004524,2023-09-14,VND_0246,Switzerland,Aluminum_Ingot,315.92,2202.25,2222.54,702150.77,Open_Account,0,None
TRX_011785,2023-09-14,VND_0026,Australia,Gold_Bullion,233.24,1910.0,1913.46,446287.67,Wire,0,None
TRX_006226,2023-09-14,VND_0045,Sanctioned_Proxy_Alpha,Aluminum_Ingot,117.73,2202.25,2171.2,255615.82,Open_Account,0,None
TRX_001241,2023-09-14,VND_0292,Sanctioned_Proxy_Beta,Aluminum_Ingot,1608.26,2202.25,2171.48,3492301.47,Open_Account,0,None
TRX_002140,2023-09-14,VND_0191,Canada,Gold_Bullion,234.96,1910.0,1910.8,448955.06,Open_Account,0,None
TRX_008106,2023-09-14,VND_0107,Singapore,Aluminum_Ingot,814.74,2202.25,2175.97,1772842.72,Wire,0,None
TRX_011559,2023-09-14,VND_0043,United States,Aluminum_Ingot,2993.07,2202.25,2199.07,6581954.41,Open_Account,0,None
TRX_009892,2023-09-14,VND_0100,Japan,Copper_Cathode,2607.84,3.78,3.75,9772.25,Wire,0,None
TRX_008560,2023-09-14,VND_0298,Japan,Aluminum_Ingot,771.52,2202.25,2233.82,1723441.99,Open_Account,0,None
TRX_008662,2023-09-14,VND_0155,United Arab Emirates,Silver_Ingot,227.87,22.75,23.1,5263.84,Wire,0,None
TRX_004555,2023-09-14,VND_0166,Canada,Aluminum_Ingot,408.17,2202.25,2243.45,915701.29,Letter_of_Credit,0,None
TRX_014980,2023-09-14,VND_0107,Singapore,Silver_Ingot,933.29,22.75,22.6,21091.95,Wire,0,None
TRX_002660,2023-09-14,VND_0088,Australia,Gold_Bullion,1366.96,1910.0,1892.88,2587485.17,Letter_of_Credit,0,None
TRX_004303,2023-09-14,VND_0273,Australia,Gold_Bullion,602.47,1910.0,1910.98,1151312.57,Wire,0,None
TRX_012718,2023-09-14,VND_0162,United States,Gold_Bullion,1026.13,1910.0,1883.23,1932432.99,Wire,0,None
TRX_002603,2023-09-14,VND_0134,Australia,Gold_Bullion,446.29,1910.0,1905.0,850184.17,Wire,0,None
TRX_006171,2023-09-14,VND_0163,Japan,Silver_Ingot,1009.03,22.75,22.98,23192.23,Letter_of_Credit,0,None
TRX_010678,2023-09-14,VND_0158,Canada,Gold_Bullion,3926.97,1910.0,1918.36,7533348.62,Open_Account,0,None
TRX_012694,2023-09-14,VND_0135,Singapore,Silver_Ingot,630.2,22.75,22.77,14348.47,Letter_of_Credit,0,None
TRX_004887,2023-09-14,VND_0070,Australia,Gold_Bullion,711.57,1910.0,1872.84,1332650.0,Open_Account,0,None
TRX_005712,2023-09-14,VND_0094,Switzerland,Copper_Cathode,664.47,3.78,3.76,2498.48,Open_Account,0,None
TRX_000276,2023-09-14,VND_0143,Canada,Gold_Bullion,397.67,1910.0,1913.05,760755.89,Wire,0,None
TRX_000603,2023-09-14,VND_0142,Sanctioned_Proxy_Alpha,Silver_Ingot,159.36,22.75,22.43,3574.39,Wire,0,None
TRX_005163,2023-09-14,VND_0041,Sanctioned_Proxy_Beta,Aluminum_Ingot,1656.76,2202.25,2203.69,3650980.07,Wire,0,None
TRX_009380,2023-09-14,VND_0021,Sanctioned_Proxy_Alpha,Silver_Ingot,405.17,22.75,22.5,9116.62,Open_Account,0,None
TRX_012581,2023-09-14,VND_0165,Canada,Gold_Bullion,630.47,1910.0,1912.01,1205470.78,Wire,0,None
TRX_014626,2023-09-14,VND_0148,Germany,Copper_Cathode,769.53,3.78,3.76,2892.06,Letter_of_Credit,0,None
TRX_010380,2023-09-14,VND_0095,Singapore,Silver_Ingot,2712.59,22.75,22.68,61508.88,Wire,0,None
TRX_013684,2023-09-14,VND_0272,Japan,Gold_Bullion,1821.0,1910.0,1894.15,3449246.91,Open_Account,0,None
TRX_011480,2023-09-14,VND_0156,Switzerland,Aluminum_Ingot,711.45,2202.25,2160.98,1537421.27,Wire,0,None
TRX_007902,2023-09-14,VND_0155,United Arab Emirates,Aluminum_Ingot,5730.48,2202.25,2202.65,12622217.67,Letter_of_Credit,0,None
TRX_011907,2023-09-14,VND_0250,Sanctioned_Proxy_Alpha,Copper_Cathode,1056.66,3.78,3.83,4048.61,Letter_of_Credit,0,None
TRX_002733,2023-09-14,VND_0082,United Arab Emirates,Gold_Bullion,1127.08,1910.0,1880.45,2119419.01,Wire,0,None
TRX_003450,2023-09-14,VND_0225,Singapore,Aluminum_Ingot,972.23,2202.25,2226.99,2165138.95,Letter_of_Credit,0,None
TRX_005119,2023-09-14,VND_0055,Canada,Gold_Bullion,508.88,1910.0,1895.18,964425.99,Letter_of_Credit,0,None
TRX_007606,2023-09-14,VND_0022,Singapore,Aluminum_Ingot,220.6,2202.25,2206.13,486669.86,Letter_of_Credit,0,None
TRX_010032,2023-09-14,VND_0048,Canada,Gold_Bullion,235.67,1910.0,1876.07,442141.01,Wire,0,None
TRX_001151,2023-09-14,VND_0266,Switzerland,Gold_Bullion,133.74,1910.0,1928.75,257949.58,Wire,0,None
TRX_009499,2023-09-15,VND_0273,Australia,Gold_Bullion,259.37,1923.7,1947.96,505241.54,Open_Account,0,None
TRX_004953,2023-09-15,VND_0193,United States,Copper_Cathode,94.53,3.76,3.81,359.89,Open_Account,0,None
TRX_014721,2023-09-15,VND_0105,Singapore,Silver_Ingot,152.26,23.13,23.52,3580.95,Letter_of_Credit,0,None
TRX_008366,2023-09-15,VND_0275,United States,Aluminum_Ingot,275.63,2167.25,2174.43,599348.82,Wire,0,None
TRX_011514,2023-09-15,VND_0115,Canada,Gold_Bullion,1936.0,1923.7,1890.3,3659632.17,Wire,0,None
TRX_014589,2023-09-15,VND_0121,Singapore,Aluminum_Ingot,1974.92,2167.25,2142.55,4231356.99,Wire,0,None
TRX_011985,2023-09-15,VND_0131,Australia,Gold_Bullion,1401.4,1923.7,1943.39,2723465.64,Open_Account,0,None
TRX_012517,2023-09-15,VND_0022,Singapore,Aluminum_Ingot,744.42,2167.25,2192.92,1632462.57,Letter_of_Credit,0,None
TRX_006601,2023-09-15,VND_0277,Sanctioned_Proxy_Alpha,Gold_Bullion,622.74,1923.7,1908.99,1188812.32,Wire,0,None
TRX_000672,2023-09-15,VND_0238,Switzerland,Gold_Bullion,175.26,1923.7,1914.0,335452.85,Letter_of_Credit,0,None
TRX_005573,2023-09-15,VND_0003,Japan,Silver_Ingot,1692.14,23.13,23.28,39391.1,Open_Account,0,None
TRX_008972,2023-09-15,VND_0171,Germany,Gold_Bullion,2031.29,1923.7,1895.14,3849581.99,Letter_of_Credit,0,None
TRX_006196,2023-09-15,VND_0203,Canada,Gold_Bullion,799.13,1923.7,1956.14,1563214.39,Wire,0,None
TRX_005153,2023-09-15,VND_0076,Germany,Aluminum_Ingot,138.65,2167.25,2132.66,295689.39,Wire,0,None
TRX_007668,2023-09-15,VND_0136,Germany,Aluminum_Ingot,522.95,2167.25,2139.62,1118906.56,Wire,0,None
TRX_005662,2023-09-15,VND_0096,Switzerland,Aluminum_Ingot,445.82,2167.25,2142.18,955021.29,Wire,0,None
TRX_003895,2023-09-15,VND_0083,United States,Copper_Cathode,1738.46,3.76,3.69,6420.21,Letter_of_Credit,0,None
TRX_002077,2023-09-15,VND_0085,United States,Silver_Ingot,658.68,23.13,22.76,14992.74,Letter_of_Credit,0,None
TRX_004902,2023-09-15,VND_0143,Canada,Gold_Bullion,422.56,1923.7,1932.25,816485.27,Open_Account,0,None
TRX_014541,2023-09-15,VND_0093,Japan,Aluminum_Ingot,454.4,2167.25,2185.7,993182.21,Wire,0,None
TRX_009377,2023-09-15,VND_0175,Australia,Gold_Bullion,1220.77,1923.7,1959.69,2392316.45,Open_Account,0,None
TRX_004371,2023-09-15,VND_0029,Singapore,Copper_Cathode,1543.06,3.76,3.8,5857.67,Wire,0,None
TRX_012994,2023-09-15,VND_0164,Sanctioned_Proxy_Beta,Copper_Cathode,406.08,3.76,3.75,1524.09,Letter_of_Credit,0,None
TRX_013570,2023-09-15,VND_0108,United Arab Emirates,Silver_Ingot,1965.19,23.13,23.51,46207.03,Open_Account,0,None
TRX_007160,2023-09-15,VND_0075,Japan,Gold_Bullion,684.07,1923.7,1944.23,1329993.16,Open_Account,0,None
TRX_003725,2023-09-15,VND_0146,Sanctioned_Proxy_Beta,Gold_Bullion,862.21,1923.7,1923.15,1658158.3,Wire,0,None
TRX_009733,2023-09-15,VND_0287,United States,Silver_Ingot,423.45,23.13,22.81,9660.61,Wire,0,None
TRX_011805,2023-09-15,VND_0173,Sanctioned_Proxy_Alpha,Silver_Ingot,159.0,23.13,23.39,3718.95,Wire,0,None
TRX_010998,2023-09-15,VND_0131,Australia,Aluminum_Ingot,603.47,2167.25,2186.08,1319228.68,Letter_of_Credit,0,None
TRX_010712,2023-09-15,VND_0154,Sanctioned_Proxy_Beta,Gold_Bullion,330.78,1923.7,1938.69,641279.08,Letter_of_Credit,0,None
TRX_011403,2023-09-15,VND_0105,Singapore,Copper_Cathode,351.92,3.76,3.81,1340.67,Open_Account,0,None
TRX_010624,2023-09-15,VND_0158,Canada,Gold_Bullion,909.96,1923.7,1955.68,1779590.29,Letter_of_Credit,0,None
TRX_005279,2023-09-15,VND_0126,Australia,Gold_Bullion,107.19,1923.7,1929.95,206865.25,Open_Account,0,None
TRX_009529,2023-09-15,VND_0109,Japan,Copper_Cathode,1912.94,3.76,3.74,7148.74,Open_Account,0,None
TRX_000969,2023-09-15,VND_0129,Canada,Gold_Bullion,121.52,1923.7,1956.26,237726.57,Open_Account,0,None
TRX_013489,2023-09-15,VND_0233,Canada,Gold_Bullion,1147.02,1923.7,1950.74,2237543.85,Letter_of_Credit,0,None
TRX_014833,2023-09-15,VND_0092,United Arab Emirates,Aluminum_Ingot,1433.9,2167.25,2125.51,3047763.9,Letter_of_Credit,0,None
TRX_009584,2023-09-15,VND_0239,Germany,Gold_Bullion,1348.52,1923.7,1924.66,2595452.08,Wire,0,None
TRX_012728,2023-09-15,VND_0246,Switzerland,Silver_Ingot,1723.13,23.13,23.54,40559.85,Open_Account,0,None
TRX_006836,2023-09-16,VND_0261,Germany,Copper_Cathode,317.32,3.76,3.72,1179.06,Wire,0,None
TRX_012579,2023-09-16,VND_0181,Japan,Gold_Bullion,100.44,1923.7,1938.79,194741.33,Letter_of_Credit,0,None
TRX_014461,2023-09-16,VND_0119,Sanctioned_Proxy_Beta,Copper_Cathode,729.51,3.76,3.75,2736.97,Open_Account,0,None
TRX_010143,2023-09-16,VND_0173,Sanctioned_Proxy_Alpha,Silver_Ingot,64.75,23.13,23.4,1515.15,Open_Account,0,None
TRX_000841,2023-09-16,VND_0076,Germany,Aluminum_Ingot,2126.75,2167.25,2163.54,4601314.26,Open_Account,0,None
TRX_001296,2023-09-16,VND_0275,United States,Gold_Bullion,3336.88,1923.7,1935.48,6458462.17,Open_Account,0,None
TRX_003968,2023-09-16,VND_0281,United States,Silver_Ingot,245.47,23.13,22.77,5588.37,Letter_of_Credit,0,None
TRX_004620,2023-09-16,VND_0279,United Arab Emirates,Aluminum_Ingot,1382.74,2167.25,2126.66,2940613.91,Open_Account,0,None
TRX_014869,2023-09-16,VND_0066,Germany,Gold_Bullion,385.7,1923.7,1948.18,751414.52,Wire,0,None
TRX_003574,2023-09-16,VND_0289,Canada,Gold_Bullion,71.62,1923.7,1947.1,139447.37,Open_Account,0,None
TRX_007444,2023-09-16,VND_0097,Germany,Copper_Cathode,1593.94,3.76,3.73,5946.6,Wire,0,None
TRX_002203,2023-09-16,VND_0235,Japan,Silver_Ingot,390.2,23.13,23.3,9090.41,Wire,0,None
TRX_000116,2023-09-16,VND_0128,United States,Gold_Bullion,478.25,1923.7,1918.06,917319.74,Open_Account,0,None
TRX_011691,2023-09-16,VND_0075,Japan,Silver_Ingot,1523.97,23.13,23.46,35749.75,Wire,0,None
TRX_001912,2023-09-16,VND_0043,United States,Gold_Bullion,278.91,1923.7,1950.54,544022.3,Letter_of_Credit,0,None
TRX_009568,2023-09-16,VND_0260,United States,Aluminum_Ingot,459.08,2167.25,2148.75,986458.4,Letter_of_Credit,0,None
TRX_008109,2023-09-16,VND_0150,Germany,Silver_Ingot,657.4,23.13,22.92,15065.17,Wire,0,None
TRX_009720,2023-09-16,VND_0152,Sanctioned_Proxy_Alpha,Gold_Bullion,950.7,1923.7,1894.95,1801524.3,Open_Account,0,None
TRX_003923,2023-09-16,VND_0215,Sanctioned_Proxy_Beta,Aluminum_Ingot,198.01,2167.25,2138.75,423489.29,Open_Account,0,None
TRX_005633,2023-09-16,VND_0122,Singapore,Silver_Ingot,1671.08,23.13,23.07,38558.57,Open_Account,0,None
TRX_011592,2023-09-16,VND_0019,Sanctioned_Proxy_Alpha,Copper_Cathode,245.41,3.76,3.81,936.01,Open_Account,0,None
TRX_005310,2023-09-16,VND_0020,Japan,Copper_Cathode,192.75,3.76,3.71,714.35,Letter_of_Credit,0,None
TRX_003232,2023-09-16,VND_0083,United States,Copper_Cathode,464.69,3.76,3.69,1716.25,Wire,0,None
TRX_000028,2023-09-16,VND_0074,Sanctioned_Proxy_Alpha,Gold_Bullion,730.43,1923.7,1922.82,1404477.58,Open_Account,0,None
TRX_007623,2023-09-16,VND_0125,Sanctioned_Proxy_Alpha,Gold_Bullion,43.80307967348381,1923.7,1946.78,85274.9594467448,Letter_of_Credit,1,Fabricated_Invoice
TRX_002031,2023-09-16,VND_0269,Sanctioned_Proxy_Alpha,Copper_Cathode,465.74,3.76,3.71,1728.92,Wire,0,None
TRX_013614,2023-09-16,VND_0275,United States,Copper_Cathode,464.68,3.76,3.7,1717.36,Open_Account,0,None
TRX_005914,2023-09-16,VND_0030,United Arab Emirates,Aluminum_Ingot,238.9,2167.25,2209.14,527762.76,Wire,0,None
TRX_003720,2023-09-16,VND_0098,Australia,Gold_Bullion,1128.99,1923.7,1932.91,2182232.86,Wire,0,None
TRX_009342,2023-09-16,VND_0238,Switzerland,Copper_Cathode,529.0,3.76,3.71,1963.06,Open_Account,0,None
TRX_002546,2023-09-16,VND_0139,Australia,Gold_Bullion,111.29,1923.7,1911.2,212705.82,Wire,0,None
TRX_001497,2023-09-16,VND_0044,Switzerland,Gold_Bullion,1212.78,1923.7,1895.5,2298828.3,Letter_of_Credit,0,None
TRX_003010,2023-09-16,VND_0182,Australia,Gold_Bullion,6534.23,1923.7,1891.14,12357150.4,Open_Account,0,None
TRX_010980,2023-09-16,VND_0295,Singapore,Gold_Bullion,1729.26,1923.7,1926.66,3331699.46,Open_Account,0,None
TRX_009766,2023-09-16,VND_0251,United States,Copper_Cathode,1112.91,3.76,3.77,4200.84,Letter_of_Credit,0,None
TRX_001731,2023-09-16,VND_0008,Canada,Copper_Cathode,598.48,3.76,3.75,2243.08,Letter_of_Credit,0,None
TRX_004101,2023-09-16,VND_0169,Sanctioned_Proxy_Alpha,Silver_Ingot,276.05,23.13,23.55,6500.65,Open_Account,0,None
TRX_006230,2023-09-16,VND_0184,United Arab Emirates,Copper_Cathode,1374.4,3.76,3.75,5153.76,Wire,0,None
TRX_008452,2023-09-16,VND_0038,Canada,Silver_Ingot,232.89,23.13,23.26,5417.25,Open_Account,0,None
TRX_003459,2023-09-16,VND_0167,Switzerland,Silver_Ingot,1895.73,23.13,23.45,44456.7,Letter_of_Credit,0,None
TRX_012307,2023-09-16,VND_0285,Sanctioned_Proxy_Alpha,Silver_Ingot,1271.94,23.13,23.33,29673.43,Letter_of_Credit,0,None
TRX_005466,2023-09-16,VND_0045,Sanctioned_Proxy_Alpha,Copper_Cathode,1484.93,3.76,3.7,5500.38,Wire,0,None
TRX_008910,2023-09-16,VND_0227,Switzerland,Silver_Ingot,381.45,23.13,22.76,8682.57,Open_Account,0,None
TRX_009824,2023-09-17,VND_0111,Sanctioned_Proxy_Alpha,Silver_Ingot,335.3,23.13,23.53,7891.12,Wire,0,None
TRX_011084,2023-09-17,VND_0121,Singapore,Silver_Ingot,688.0,23.13,23.12,15906.49,Wire,0,None
TRX_006561,2023-09-17,VND_0078,Singapore,Gold_Bullion,147.17,1923.7,1890.4,278203.85,Wire,0,None
TRX_005863,2023-09-17,VND_0140,Sanctioned_Proxy_Alpha,Gold_Bullion,102.57,1923.7,1919.38,196862.11,Letter_of_Credit,0,None
TRX_000870,2023-09-17,VND_0281,United States,Copper_Cathode,352.32,3.76,3.81,1343.36,Open_Account,0,None
TRX_006292,2023-09-17,VND_0063,Australia,Silver_Ingot,127.45,23.13,22.76,2901.26,Wire,0,None
TRX_010203,2023-09-17,VND_0286,Germany,Gold_Bullion,951.14,1923.7,1912.16,1818731.35,Open_Account,0,None
TRX_014886,2023-09-17,VND_0195,Sanctioned_Proxy_Alpha,Silver_Ingot,729.75,23.13,23.56,17194.05,Open_Account,0,None
TRX_007341,2023-09-17,VND_0231,Singapore,Aluminum_Ingot,605.6,2167.25,2124.45,1286576.71,Open_Account,0,None
TRX_005674,2023-09-17,VND_0172,Switzerland,Copper_Cathode,652.38,3.76,3.8,2482.28,Wire,0,None
TRX_004402,2023-09-17,VND_0005,Germany,Silver_Ingot,139.87,23.13,22.7,3175.8,Letter_of_Credit,0,None
TRX_000598,2023-09-17,VND_0234,Japan,Silver_Ingot,276.42,23.13,23.02,6362.86,Wire,0,None
TRX_005854,2023-09-17,VND_0295,Singapore,Silver_Ingot,196.31,23.13,23.46,4605.38,Letter_of_Credit,0,None
TRX_000701,2023-09-17,VND_0160,Australia,Gold_Bullion,109.44,1923.7,1927.87,210985.61,Wire,0,None
TRX_005750,2023-09-17,VND_0181,Japan,Gold_Bullion,1098.88,1923.7,1902.56,2090688.64,Open_Account,0,None
TRX_002281,2023-09-17,VND_0079,Australia,Gold_Bullion,627.57,1923.7,1893.42,1188261.53,Open_Account,0,None
TRX_014564,2023-09-17,VND_0252,Canada,Gold_Bullion,532.84,1923.7,1896.77,1010667.81,Wire,0,None
TRX_000183,2023-09-17,VND_0186,Sanctioned_Proxy_Alpha,Silver_Ingot,5060.98,23.13,23.26,117731.06,Wire,0,None
TRX_006741,2023-09-17,VND_0136,Germany,Copper_Cathode,617.46,3.76,3.74,2310.78,Open_Account,0,None
TRX_002502,2023-09-17,VND_0150,Germany,Copper_Cathode,434.15,3.76,3.75,1626.02,Letter_of_Credit,0,None
TRX_012839,2023-09-17,VND_0014,Japan,Silver_Ingot,259.78,23.13,23.28,6046.52,Wire,0,None
TRX_010889,2023-09-17,VND_0030,United Arab Emirates,Silver_Ingot,490.18,23.13,23.16,11351.77,Open_Account,0,None
TRX_007953,2023-09-17,VND_0083,United States,Aluminum_Ingot,690.66,2167.25,2138.29,1476827.26,Open_Account,0,None
TRX_009476,2023-09-17,VND_0084,Japan,Aluminum_Ingot,1117.38,2167.25,2193.71,2451217.19,Open_Account,0,None
TRX_006992,2023-09-17,VND_0251,United States,Gold_Bullion,5926.46,1923.7,1939.73,11495750.34,Letter_of_Credit,0,None
TRX_012508,2023-09-17,VND_0036,Canada,Aluminum_Ingot,1287.55,2167.25,2184.57,2812755.74,Letter_of_Credit,0,None
TRX_005290,2023-09-17,VND_0156,Switzerland,Gold_Bullion,1087.1,1923.7,1907.05,2073144.56,Letter_of_Credit,0,None
TRX_008639,2023-09-17,VND_0015,Japan,Gold_Bullion,246.76,1923.7,1913.56,472189.2,Open_Account,0,None
TRX_007667,2023-09-17,VND_0196,Japan,Copper_Cathode,234.94,3.76,3.76,882.24,Letter_of_Credit,0,None
TRX_012305,2023-09-17,VND_0003,Japan,Silver_Ingot,273.27,23.13,23.5,6420.64,Open_Account,0,None
TRX_003915,2023-09-17,VND_0246,Switzerland,Gold_Bullion,2348.1,1923.7,1923.58,4516751.81,Letter_of_Credit,0,None
TRX_006596,2023-09-17,VND_0063,Australia,Gold_Bullion,456.36,1923.7,1922.41,877320.77,Letter_of_Credit,0,None
TRX_007352,2023-09-17,VND_0084,Japan,Aluminum_Ingot,3098.16,2167.25,2179.44,6752238.53,Letter_of_Credit,0,None
TRX_000327,2023-09-17,VND_0024,Switzerland,Copper_Cathode,1991.31,3.76,3.73,7424.5,Wire,0,None
TRX_013894,2023-09-17,VND_0032,Germany,Copper_Cathode,215.36,3.76,3.75,807.01,Open_Account,0,None
TRX_002816,2023-09-17,VND_0186,Sanctioned_Proxy_Alpha,Gold_Bullion,213.77,1923.7,1927.55,412057.27,Letter_of_Credit,0,None
TRX_008849,2023-09-17,VND_0185,Switzerland,Copper_Cathode,150.69,3.76,3.76,566.16,Letter_of_Credit,0,None
TRX_002130,2023-09-17,VND_0228,United States,Silver_Ingot,200.15,23.13,23.25,4652.96,Open_Account,0,None
TRX_012666,2023-09-18,VND_0125,Sanctioned_Proxy_Alpha,Gold_Bullion,384.51,1931.5,1968.1,756760.15,Wire,0,None
TRX_000063,2023-09-18,VND_0169,Sanctioned_Proxy_Alpha,Aluminum_Ingot,162.93,2202.0,2193.16,357337.76,Wire,0,None
TRX_013831,2023-09-18,VND_0016,Sanctioned_Proxy_Alpha,Aluminum_Ingot,5841.11,2202.0,2201.58,12859675.56,Letter_of_Credit,0,None
TRX_011757,2023-09-18,VND_0109,Japan,Silver_Ingot,347.77,23.23,23.35,8121.25,Letter_of_Credit,0,None
TRX_006539,2023-09-18,VND_0196,Japan,Copper_Cathode,688.72,3.74,3.78,2602.16,Wire,0,None
TRX_011813,2023-09-18,VND_0061,Canada,Aluminum_Ingot,80.02,2202.0,2181.4,174549.86,Letter_of_Credit,0,None
TRX_013601,2023-09-18,VND_0077,Switzerland,Gold_Bullion,511.88,1931.5,1937.45,991745.35,Letter_of_Credit,0,None
TRX_014335,2023-09-18,VND_0180,Sanctioned_Proxy_Alpha,Aluminum_Ingot,2392.85,2202.0,2163.63,5177237.13,Letter_of_Credit,0,None
TRX_010230,2023-09-18,VND_0150,Germany,Silver_Ingot,448.2,23.23,22.78,10211.37,Open_Account,0,None
TRX_001929,2023-09-18,VND_0114,United States,Silver_Ingot,1246.31,23.23,23.29,29026.39,Wire,0,None
TRX_013948,2023-09-18,VND_0266,Switzerland,Silver_Ingot,1156.37,23.23,23.6,27295.89,Open_Account,0,None
TRX_007107,2023-09-18,VND_0130,Sanctioned_Proxy_Alpha,Silver_Ingot,6398.11,23.23,23.25,148783.43,Wire,0,None
TRX_013650,2023-09-18,VND_0104,Sanctioned_Proxy_Beta,Copper_Cathode,95.39,3.74,3.69,352.1,Wire,0,None
TRX_002050,2023-09-18,VND_0200,Canada,Gold_Bullion,1595.61,1931.5,1927.29,3075206.8,Wire,0,None
TRX_010749,2023-09-18,VND_0266,Switzerland,Copper_Cathode,288.96,3.74,3.7,1067.89,Letter_of_Credit,0,None
TRX_005939,2023-09-18,VND_0292,Sanctioned_Proxy_Beta,Copper_Cathode,770.11,3.74,3.68,2833.39,Letter_of_Credit,0,None
TRX_004070,2023-09-18,VND_0115,Canada,Gold_Bullion,798.41,1931.5,1951.0,1557705.52,Letter_of_Credit,0,None
TRX_004722,2023-09-18,VND_0121,Singapore,Copper_Cathode,752.1,3.74,3.7,2783.03,Open_Account,0,None
TRX_007502,2023-09-18,VND_0009,Sanctioned_Proxy_Beta,Copper_Cathode,322.74,3.74,3.8,1226.79,Open_Account,0,None
TRX_006605,2023-09-18,VND_0168,Canada,Silver_Ingot,440.08,23.23,23.2,10211.98,Wire,0,None
TRX_004962,2023-09-18,VND_0266,Switzerland,Gold_Bullion,1165.73,1931.5,1922.55,2241169.3,Letter_of_Credit,0,None
TRX_014774,2023-09-18,VND_0295,Singapore,Gold_Bullion,548.54,1931.5,1964.47,1077588.68,Wire,0,None
TRX_005485,2023-09-18,VND_0079,Australia,Gold_Bullion,155.59,1931.5,1918.65,298520.48,Letter_of_Credit,0,None
TRX_011028,2023-09-18,VND_0123,Sanctioned_Proxy_Beta,Aluminum_Ingot,915.51,2202.0,2238.2,2049099.97,Letter_of_Credit,0,None
TRX_012006,2023-09-18,VND_0160,Australia,Gold_Bullion,86.22,1931.5,1957.71,168785.4,Open_Account,0,None
TRX_013607,2023-09-18,VND_0254,Germany,Copper_Cathode,194.85,3.74,3.72,724.37,Letter_of_Credit,0,None
TRX_001405,2023-09-18,VND_0148,Germany,Copper_Cathode,2943.05,3.74,3.69,10874.3,Open_Account,0,None
TRX_007016,2023-09-18,VND_0029,Singapore,Copper_Cathode,120.7,3.74,3.81,459.64,Open_Account,0,None
